4093,76,2140,8466,10129
4094,161,2973,3702,10087
4095,165,2183,8067,10063
4096,117,671,8767,10551
4097,147,2105,9686,10032
4098,64,2109,9649,10589
4099,57,1061,2864,10460
4100,3,2201,5244,10553
4101,120,1177,3008,10296
4102,51,2632,8547,10478
4103,15,2462,5954,10158
4104,184,2289,5168,10499
4105,109,915,1981,10324
4106,178,619,5366,10435
4107,192,759,7256,10181
4108,144,2277,8841,10194
4109,135,2267,8763,10047
4110,41,963,2188,10049
4111,157,2524,8847,10197
4112,171,1567,4929,10306
4113,80,840,1208,10141
4114,127,1166,7592,10054
4115,24,1520,6836,10012
4116,183,2550,717,10259
4117,90,463,1678,10094
4118,178,512,4309,10013
4119,98,998,3424,10363
4120,6,1220,3804,10145
4121,147,449,4281,10214
4122,70,1674,3831,10351
4123,128,799,9142,10541
4124,173,2886,3473,10521
4125,20,1828,7370,10554
4126,192,2766,14,10135
4127,170,2935,4048,10041
4128,76,708,7477,10091
4129,57,254,5429,10231
4130,12,2676,8733,10114
4131,15,406,3846,10132
4132,53,614,3862,10343
4133,103,632,2413,10441
4134,63,975,8111,10073
4135,37,2668,5720,10349
4136,157,1001,4453,10470
4137,123,376,6994,10575
4138,26,762,9804,10252
4139,30,118,264,10485
4140,154,2930,9160,10333
4141,155,2241,6160,10279
4142,23,1519,6687,10414
4143,128,2623,4729,10526
4144,52,2503,2125,10398
4145,29,2227,1658,10478
4146,163,2688,9460,10240
4147,137,2992,4165,10315
4148,156,2312,738,10213
4149,135,2838,1078,10257
4150,58,1040,7395,10266
4151,79,1247,991,10373
4152,62,903,7627,10413
4153,59,152,2191,10566
4154,55,425,4529,10470
4155,49,2344,8348,10256
4156,123,2172,801,10276
4157,150,966,8305,10080
4158,16,1170,39,10375
4159,93,2575,2227,10197
4160,1,1169,7081,10379
4161,34,2633,8013,10053
4162,142,2337,6701,10147
4163,116,1335,7015,10387
4164,164,2821,5920,10561
4165,13,1229,9692,10113
4166,184,1239,5180,10513
4167,143,425,992,10298
4168,126,2779,6054,10198
4169,137,450,9542,10266
4170,150,529,7937,10308
4171,11,2034,7592,10289
4172,169,271,3302,10370
4173,69,1734,7819,10428
4174,1,2632,9572,10146
4175,119,2979,1978,10580
4176,99,535,9035,10229
4177,108,467,7699,10244
4178,113,1861,6984,10194
4179,79,2458,4362,10210
4180,87,1583,2258,10584
4181,155,1728,2463,10410
4182,60,623,8371,10088
4183,189,1816,9834,10581
4184,51,1478,8783,10085
4185,27,2623,1338,10302
4186,60,2844,8432,10479
4187,123,2095,9121,10056
4188,172,2403,6388,10167
4189,86,2197,4974,10157
4190,167,1143,9911,10455
4191,80,2581,8309,10011
4192,183,1332,7182,10561
4193,55,407,5013,10395
4194,119,2812,9410,10254
4195,6,1674,2412,10327
4196,70,1049,3081,10076
4197,200,2334,2426,10467
4198,158,427,5520,10231
4199,186,2401,6332,10376
4200,178,2335,4753,10447
4201,73,1433,3212,10468
4202,75,2012,9257,10131
4203,128,552,8070,10476
4204,188,1106,6251,10560
4205,47,391,8760,10500
4206,21,1203,3081,10434
4207,35,2326,285,10219
4208,31,2044,1868,10209
4209,92,786,3136,10252
4210,7,1543,1819,10338
4211,7,2287,7912,10034
4212,45,676,9847,10329
4213,29,763,7366,10377
4214,86,2002,6285,10182
4215,88,2986,519,10330
4216,96,253,9375,10396
4217,59,1840,7110,10003
4218,58,1323,9345,10507
4219,132,2968,5996,10286
4220,8,2692,4310,10451
4221,79,2073,9160,10140
4222,78,2366,9917,10270
4223,86,2954,7246,10570
4224,27,1619,9558,10549
4225,65,2865,5491,10496
4226,47,727,8701,10484
4227,169,2575,4815,10503
4228,26,2828,4724,10448
4229,18,879,3325,10064
4230,164,2564,7580,10023
4231,133,2026,1589,10391
4232,144,1436,6818,10472
4233,31,1959,1510,10572
4234,40,1455,9466,10017
4235,197,131,6903,10034
4236,37,2655,3647,10328
4237,135,2629,854,10441
4238,188,585,7883,10376
4239,26,2949,3245,10179
4240,7,957,3316,10593
4241,91,1060,3593,10561
4242,182,841,7351,10469
4243,148,2744,5412,10368
4244,132,333,7363,10471
4245,87,329,7724,10308
4246,13,1225,1552,10521
4247,156,2991,4494,10558
4248,109,2630,8724,10103
4249,187,1238,2758,10238
4250,69,1424,9577,10581
4251,150,2824,4051,10032
4252,182,2114,3431,10465
4253,159,955,4440,10210
4254,83,2541,4962,10295
4255,142,2781,4438,10385
4256,148,1520,3134,10410
4257,84,1581,1911,10012
4258,124,1491,7567,10452
4259,77,1911,4695,10115
4260,173,2224,482,10235
4261,47,1356,211,10452
4262,56,1680,9480,10388
4263,159,2163,3544,10387
4264,64,1843,7332,10021
4265,45,662,1847,10085
4266,85,385,7068,10399
4267,193,2310,4060,10241
4268,6,2802,5360,10002
4269,30,1174,8492,10210
4270,165,1977,4503,10591
4271,57,2349,5638,10541
4272,56,1345,1621,10281
4273,171,2364,2076,10261
4274,41,246,3686,10470
4275,132,2609,1639,10217
4276,182,1446,3590,10043
4277,67,1351,7611,10073
4278,188,432,5933,10149
4279,11,1541,1708,10131
4280,35,561,5973,10248
4281,51,1153,747,10056
4282,105,1803,4856,10074
4283,9,1725,4576,10130
4284,176,2928,6707,10402
4285,84,2823,5766,10214
4286,24,2155,7773,10174
4287,163,263,1226,10574
4288,133,674,3070,10110
4289,59,1842,3029,10273
4290,66,2928,5371,10367
4291,35,2287,7169,10370
4292,99,2178,2197,10235
4293,165,296,1624,10246
4294,76,2749,8226,10192
4295,122,1004,6010,10037
4296,198,1228,7378,10127
4297,58,412,8212,10311
4298,172,2479,3623,10458
4299,142,1850,2271,10450
4300,70,475,1600,10537
4301,56,1600,1625,10449
4302,181,713,8140,10055
4303,3,2530,6323,10039
4304,72,1353,8980,10500
4305,15,1042,6637,10476
4306,119,1150,660,10340
4307,35,2261,1328,10390
4308,72,2773,8848,10347
4309,125,1434,5216,10181
4310,192,1082,4126,10419
4311,29,1297,6847,10465
4312,163,325,440,10235
4313,65,1472,2939,10493
4314,181,1338,3021,10373
4315,150,208,821,10224
4316,66,2343,7987,10518
4317,194,1575,7736,10303
4318,154,1309,6608,10050
4319,100,1600,1855,10349
4320,179,2933,3970,10018
4321,195,2756,9870,10399
4322,26,589,175,10206
4323,50,2940,1757,10074
4324,171,1746,6515,10430
4325,17,1475,4771,10453
4326,168,214,3008,10147
4327,71,744,7464,10018
4328,22,1033,9473,10293
4329,165,1301,2049,10142
4330,116,688,9517,10329
4331,149,2264,6167,10375
4332,55,985,6997,10119
4333,37,1841,7418,10257
4334,142,418,1888,10211
4335,136,2907,5496,10546
4336,178,895,473,10436
4337,67,1187,8192,10243
4338,51,2403,5158,10158
4339,70,630,670,10572
4340,122,2958,3244,10287
4341,91,650,6344,10574
4342,81,2157,3646,10179
4343,56,1251,1748,10428
4344,73,1366,6163,10253
4345,125,1524,8394,10184
4346,138,2865,744,10312
4347,122,466,2476,10242
4348,165,1674,7160,10573
4349,194,2501,7762,10397
4350,119,289,5386,10209
4351,19,2576,7301,10562
4352,10,1876,9877,10446
4353,165,2690,7274,10219
4354,35,1841,5107,10445
4355,21,2984,1970,10428
4356,119,1403,4205,10259
4357,133,1243,623,10471
4358,12,2963,2856,10470
4359,31,1825,4360,10040
4360,50,2552,8112,10131
4361,109,2005,9480,10595
4362,93,2640,6658,10069
4363,76,1394,1432,10177
4364,120,1864,3004,10166
4365,59,164,4275,10522
4366,70,733,4810,10286
4367,177,487,3086,10022
4368,116,347,2370,10223
4369,188,1338,2519,10170
4370,125,1780,3572,10392
4371,175,2825,4120,10556
4372,64,851,473,10309
4373,26,2739,619,10561
4374,28,2803,9188,10139
4375,18,1865,3720,10075
4376,181,2468,7628,10007
4377,25,1641,2971,10099
4378,8,2667,301,10286
4379,144,2063,580,10102
4380,131,868,3095,10593
4381,133,269,9344,10005
4382,135,402,6144,10233
4383,132,461,792,10458
4384,185,988,7042,10510
4385,122,2273,6418,10466
4386,193,2809,8726,10167
4387,14,2222,6822,10008
4388,150,1639,3626,10027
4389,145,2430,514,10453
4390,140,1888,1573,10093
4391,61,1431,5653,10188
4392,198,1029,7199,10175
4393,92,367,6224,10537
4394,14,1329,9835,10586
4395,11,715,6442,10332
4396,172,1851,577,10163
4397,150,1396,8678,10102
4398,88,2570,764,10114
4399,134,604,6453,10221
4400,10,682,5738,10492
4401,33,238,9841,10011
4402,154,669,7484,10564
4403,24,178,2863,10216
4404,147,1035,5335,10493
4405,52,2314,3916,10357
4406,78,1869,4511,10585
4407,114,2289,3926,10466
4408,119,579,985,10058
4409,173,2300,9052,10173
4410,68,1820,7084,10161
4411,145,2688,9209,10211
4412,169,154,7261,10037
4413,98,467,6387,10009
4414,134,2775,3735,10434
4415,139,2875,7654,10209
4416,154,1766,7781,10444
4417,149,2901,4609,10300
4418,31,1620,3477,10105
4419,85,1230,6081,10055
4420,150,899,2387,10600
4421,129,653,9249,10517
4422,95,507,1057,10276
4423,106,1507,9884,10333
4424,161,784,1494,10335
4425,101,210,8471,10191
4426,138,2541,2187,10565
4427,131,2687,6163,10419
4428,21,2288,2157,10042
4429,145,2319,325,10306
4430,27,2577,2302,10564
4431,97,2166,1985,10192
4432,8,371,7452,10584
4433,69,1838,136,10376
4434,10,2345,5039,10144
4435,110,780,6456,10190
4436,135,223,4070,10410
4437,68,1197,1275,10362
4438,100,2716,3589,10488
4439,67,2995,7944,10559
4440,191,89,2802,10491
4441,114,2719,1800,10397
4442,163,1386,8391,10124
4443,197,1591,6008,10070
4444,65,2178,4055,10119
4445,143,2493,4607,10392
4446,24,1277,1770,10466
4447,33,2407,1301,10107
4448,155,1115,8560,10136
4449,69,2474,6901,10337
4450,198,940,2403,10414
4451,128,843,9856,10193
4452,11,2616,4043,10153
4453,141,1437,8338,10168
4454,28,941,7007,10048
4455,48,462,558,10459
4456,154,1054,30,10117
4457,59,690,8833,10070
4458,163,1682,8566,10581
4459,74,1280,6633,10367
4460,20,782,1655,10591
4461,25,2015,9316,10226
4462,86,1614,1581,10002
4463,177,838,1119,10105
4464,3,369,5410,10377
4465,80,2346,4162,10332
4466,49,2391,4106,10329
4467,120,2394,1137,10531
4468,21,808,7290,10204
4469,76,1017,2357,10265
4470,57,259,3025,10304
4471,1,693,9049,10460
4472,127,2767,799,10546
4473,193,937,5895,10145
4474,66,2850,7212,10152
4475,194,1093,7399,10283
4476,126,1864,4793,10360
4477,192,702,6285,10595
4478,177,421,5504,10379
4479,95,1725,6468,10413
4480,187,642,3028,10184
4481,197,2203,2950,10208
4482,21,2103,8418,10299
4483,183,1258,7297,10028
4484,141,2434,4596,10057
4485,39,1827,129,10217
4486,39,2737,9348,10128
4487,20,1813,3952,10162
4488,116,1646,7885,10429
4489,194,2941,1229,10203
4490,3,2975,1072,10278
4491,129,1851,9311,10224
4492,116,1978,5068,10030
4493,110,1504,9314,10548
4494,108,1693,6887,10482
4495,48,2667,1537,10144
4496,132,1963,4698,10255
4497,106,839,8846,10482
4498,145,802,6121,10539
4499,122,1943,5240,10339
4500,153,1753,3490,10425
4501,146,1424,7588,10148
4502,170,2828,5709,10102
4503,9,176,9555,10061
4504,175,2236,210,10039
4505,77,1783,9075,10045
4506,62,605,5073,10064
4507,143,1537,2662,10049
4508,153,2813,3909,10479
4509,100,2519,2176,10247
4510,113,2640,7631,10172
4511,188,1146,6146,10069
4512,155,1647,9659,10543
4513,81,2086,6980,10308
4514,7,2232,6253,10061
4515,31,2890,3125,10077
4516,140,1749,5983,10214
4517,94,2456,3321,10148
4518,76,488,5794,10057
4519,140,2371,5115,10144
4520,90,681,172,10274
4521,19,2454,4593,10529
4522,73,399,343,10209
4523,34,610,4631,10349
4524,127,2100,8482,10477
4525,112,1744,4451,10587
4526,146,441,2058,10591
4527,196,866,5104,10493
4528,177,949,5167,10112
4529,188,1890,8291,10189
4530,5,456,3908,10411
4531,10,2272,5645,10500
4532,86,2647,7698,10168
4533,66,194,1120,10463
4534,81,738,6262,10228
4535,122,2087,3942,10074
4536,200,998,5564,10578
4537,39,1924,3369,10533
4538,39,1924,7923,10074
4539,187,108,3920,10160
4540,157,231,7644,10446
4541,78,1784,3208,10447
4542,23,2344,6815,10557
4543,88,1198,4749,10377
4544,62,1065,9656,10334
4545,2,2782,5250,10268
4546,94,2479,4589,10001
4547,190,1975,171,10090
4548,162,2624,6597,10534
4549,94,2448,7374,10488
4550,37,575,8689,10366
4551,53,870,4515,10586
4552,154,1315,5792,10409
4553,113,2794,5161,10031
4554,58,349,3052,10455
4555,147,1753,2837,10509
4556,109,179,9561,10457
4557,126,2508,2219,10409
4558,4,1428,4436,10050
4559,147,2426,2103,10543
4560,131,1478,9698,10485
4561,165,2098,6643,10565
4562,191,1413,1869,10007
4563,34,1518,2172,10497
4564,72,2247,3361,10548
4565,185,2940,8953,10000
4566,79,581,6680,10229
4567,22,2396,7740,10113
4568,58,1308,6948,10357
4569,4,1387,2216,10483
4570,168,2802,6846,10034
4571,99,588,6717,10477
4572,34,557,5507,10170
4573,22,1578,4857,10165
4574,120,2566,4422,10077
4575,9,1751,6852,10002
4576,187,554,5903,10455
4577,106,2967,5977,10241
4578,10,1585,5217,10365
4579,50,459,3498,10120
4580,45,2426,5130,10036
4581,169,1975,9276,10460
4582,98,402,9198,10149
4583,156,506,6004,10402
4584,124,325,2176,10383
4585,102,939,5144,10325
4586,40,528,2532,10505
4587,12,2784,1921,10580
4588,141,936,4661,10486
4589,154,2777,3796,10011
4590,156,2382,5130,10476
4591,99,730,6182,10297
4592,40,1316,5442,10224
4593,174,365,3306,10364
4594,178,442,7014,10586
4595,111,1173,9374,10145
4596,38,588,5352,10339
4597,153,2418,3803,10017
4598,108,1572,6223,10379
4599,136,529,1223,10261
4600,172,651,811,10089
4601,104,2099,9724,10588
4602,3,344,6830,10343
4603,125,792,2620,10120
4604,187,132,110,10246
4605,89,2175,9389,10298
4606,100,2010,1908,10463
4607,185,632,3209,10215
4608,177,944,7655,10488
4609,20,319,7426,10418
4610,86,1386,4083,10252
4611,2,1236,6180,10299
4612,105,2884,3808,10011
4613,31,276,4118,10454
4614,36,654,6885,10507
4615,139,2285,3301,10106
4616,89,2919,2631,10461
4617,62,231,9335,10106
4618,57,2203,4133,10185
4619,141,1633,5210,10560
4620,134,2130,1208,10068
4621,55,1537,8700,10344
4622,87,2783,446,10301
4623,126,1116,3144,10162
4624,70,1778,5450,10119
4625,50,1195,4792,10323
4626,136,1479,6841,10266
4627,140,2187,8030,10098
4628,118,2900,8689,10558
4629,95,2509,7119,10452
4630,15,1596,3129,10590
4631,196,664,5586,10102
4632,41,2924,1839,10259
4633,56,2054,6619,10329
4634,64,2438,5652,10387
4635,183,2291,5973,10455
4636,185,2785,6177,10247
4637,185,2368,9825,10272
4638,122,825,7226,10061
4639,183,1703,5824,10370
4640,49,2428,174,10421
4641,8,2789,3012,10101
4642,190,1057,9816,10326
4643,157,2551,8108,10192
4644,13,736,404,10325
4645,133,1676,2595,10546
4646,154,2953,2946,10338
4647,61,1072,6201,10591
4648,68,1831,1442,10163
4649,111,551,9482,10257
4650,90,2542,4175,10045
4651,154,287,3354,10474
4652,81,2389,9334,10546
4653,148,923,6796,10028
4654,65,1728,1933,10362
4655,59,2419,6483,10328
4656,197,1785,8309,10371
4657,191,1460,3658,10203
4658,119,2204,4824,10017
4659,80,432,7596,10117
4660,6,2986,2935,10308
4661,88,2741,871,10599
4662,185,889,2137,10117
4663,7,1371,803,10452
4664,3,2155,9120,10239
4665,132,2705,6597,10459
4666,18,1616,5817,10463
4667,187,402,3195,10193
4668,127,339,6608,10359
4669,136,1701,2013,10036
4670,159,1754,1298,10401
4671,148,347,2802,10363
4672,51,191,9570,10433
4673,92,1508,5280,10212
4674,5,1190,8090,10278
4675,80,658,441,10480
4676,7,1446,6509,10433
4677,119,2787,1593,10452
4678,169,1745,6182,10347
4679,181,2486,6065,10298
4680,190,1204,5462,10125
4681,56,1421,2211,10483
4682,30,492,9189,10126
4683,22,2842,1087,10531
4684,27,749,1736,10276
4685,135,1287,7377,10138
4686,170,2306,2647,10432
4687,172,367,9314,10068
4688,153,1357,8205,10446
4689,32,2824,7016,10135
4690,6,444,5755,10544
4691,91,587,9190,10292
4692,153,2733,3974,10080
4693,88,871,4765,10410
4694,29,123,6929,10186
4695,77,2580,279,10267
4696,118,669,5398,10035
4697,191,555,4407,10170
4698,146,2888,8792,10259
4699,1,336,3443,10523
4700,60,1577,6070,10347
4701,143,703,1570,10101
4702,18,168,5668,10296
4703,29,1210,450,10317
4704,92,1112,9371,10312
4705,22,848,2368,10496
4706,156,2109,9007,10560
4707,30,2881,2860,10135
4708,115,367,8442,10369
4709,64,2012,155,10375
4710,58,2136,2254,10226
4711,52,222,2508,10334
4712,132,585,6007,10042
4713,165,2640,6752,10445
4714,167,2544,3643,10429
4715,156,949,1358,10213
4716,92,1380,4213,10059
4717,11,2825,485,10368
4718,14,270,845,10350
4719,21,575,6967,10024
4720,196,223,7200,10392
4721,95,1134,2279,10580
4722,165,2439,4845,10337
4723,119,2159,4517,10494
4724,67,2506,1640,10338
4725,145,2734,7748,10190
4726,116,1760,2531,10288
4727,32,2532,8779,10455
4728,67,2701,3265,10078
4729,62,1526,7397,10517
4730,171,2115,812,10226
4731,136,2901,2603,10462
4732,158,411,3935,10553
4733,48,2534,4652,10564
4734,198,554,1711,10364
4735,63,2610,5020,10046
4736,79,2759,5606,10573
4737,173,2832,6554,10256
4738,42,1421,2766,10049
4739,24,1059,9738,10093
4740,71,72,2143,10165
4741,25,1368,4210,10553
4742,169,1094,4464,10466
4743,44,2367,7247,10352
4744,168,160,6282,10119
4745,120,775,4809,10282
4746,25,630,1269,10283
4747,27,2921,4538,10168
4748,155,2248,1591,10027
4749,140,2417,9563,10381
4750,119,2922,5043,10532
4751,200,1997,1486,10196
4752,148,997,5522,10319
4753,61,2991,4321,10282
4754,121,2284,9807,10376
4755,109,709,6177,10473
4756,99,2134,6144,10313
4757,152,2468,8431,10179
4758,5,636,5517,10303
4759,87,1738,3489,10421
4760,189,1200,7023,10016
4761,167,2172,8004,10544
4762,47,308,9212,10095
4763,7,1073,5321,10551
4764,172,1629,7300,10489
4765,57,2668,2664,10563
4766,42,1435,9559,10591
4767,170,1859,7403,10259
4768,51,2168,8406,10335
4769,161,2101,3148,10310
4770,187,1089,3842,10424
4771,9,307,3676,10117
4772,131,2647,2847,10532
4773,183,2826,5788,10022
4774,58,2334,3600,10087
4775,101,2854,4577,10490
4776,178,2650,9339,10282
4777,170,1949,9594,10145
4778,133,1292,9980,10542
4779,126,197,1333,10078
4780,140,2586,3459,10126
4781,111,2122,2555,10018
4782,147,1274,8648,10596
4783,169,2160,2909,10252
4784,42,1489,7744,10286
4785,134,2673,4758,10091
4786,134,1868,2464,10579
4787,94,2722,5705,10242
4788,148,1699,4339,10315
4789,86,993,5842,10268
4790,15,2479,9127,10204
4791,47,1431,5952,10026
4792,190,515,5445,10448
4793,29,1843,5715,10522
4794,78,435,9599,10389
4795,58,2412,3918,10066
4796,131,1945,1044,10524
4797,8,1897,2308,10571
4798,192,618,8050,10504
4799,48,2925,2746,10299
4800,195,743,3827,10022
4801,127,818,1015,10360
4802,56,1676,6775,10474
4803,61,2864,2205,10054
4804,122,819,7960,10332
4805,119,1069,1485,10295
4806,187,563,3145,10516
4807,176,812,9402,10280
4808,113,1796,3013,10524
4809,93,863,4218,10280
4810,198,601,1678,10529
4811,45,2666,6599,10332
4812,97,2420,6948,10180
4813,56,600,170,10199
4814,187,1386,4576,10364
4815,77,1254,2272,10330
4816,168,2934,2129,10072
4817,16,1414,435,10075
4818,9,67,9746,10224
4819,100,603,1301,10504
4820,139,207,2403,10250
4821,96,583,9330,10077
4822,195,1619,4014,10020
4823,117,1698,4410,10482
4824,109,780,7334,10359
4825,166,1198,2995,10209
4826,140,1880,5179,10386
4827,81,145,7285,10098
4828,83,1113,3332,10378
4829,61,2631,9403,10424
4830,40,811,2572,10292
4831,197,1317,9707,10549
4832,66,60,2187,10483
4833,164,1746,1387,10008
4834,115,703,3863,10538
4835,140,343,7545,10265
4836,15,2572,1024,10356
4837,22,748,6232,10132
4838,170,2922,9025,10102
4839,180,537,2656,10388
4840,84,1036,743,10052
4841,71,2995,2969,10514
4842,29,874,4274,10090
4843,103,636,6015,10264
4844,19,613,9295,10427
4845,196,2941,9096,10046
4846,117,834,7741,10054
4847,123,704,4982,10280
4848,106,2169,3821,10420
4849,56,1818,9789,10455
4850,127,2672,389,10291
4851,8,2915,1555,10243
4852,44,64,3797,10002
4853,12,542,1703,10236
4854,102,1472,7126,10385
4855,14,1589,3223,10483
4856,161,1867,3973,10230
4857,3,2439,79,10518
4858,60,332,5209,10357
4859,181,2574,4255,10477
4860,33,2377,6070,10355
4861,172,273,5413,10202
4862,162,2153,9313,10227
4863,50,1885,779,10282
4864,49,2418,1691,10527
4865,19,127,9353,10403
4866,27,455,8917,10546
4867,51,1622,6481,10020
4868,163,840,3644,10142
4869,78,2728,7705,10365
4870,170,1569,2810,10091
4871,109,436,7008,10490
4872,82,2065,7345,10487
4873,156,2055,7745,10275
4874,159,2525,820,10436
4875,66,2114,3395,10506
4876,22,92,5511,10122
4877,109,1556,4740,10274
4878,171,1862,6615,10396
4879,43,2085,4105,10189
4880,48,2735,630,10340
4881,87,273,2556,10045
4882,67,392,3199,10052
4883,31,2233,2214,10338
4884,154,1977,9686,10527
4885,161,1522,462,10338
4886,149,746,323,10061
4887,150,2743,3558,10490
4888,130,1160,3854,10435
4889,148,2475,9883,10342
4890,51,719,1369,10335
4891,149,135,1228,10355
4892,10,659,4767,10458
4893,29,457,2714,10271
4894,116,2327,8827,10293
4895,158,739,3770,10121
4896,179,646,4526,10029
4897,28,623,6878,10111
4898,71,446,3096,10591
4899,61,2275,8204,10165
4900,117,111,9872,10026
4901,86,2567,1927,10113
4902,18,2130,2342,10590
4903,132,1283,3523,10586
4904,191,980,5600,10232
4905,46,1405,2039,10544
4906,76,2022,7208,10098
4907,129,256,99,10310
4908,127,689,6547,10041
4909,176,382,2054,10383
4910,55,224,7687,10278
4911,104,997,8456,10067
4912,47,1923,9187,10422
4913,151,1144,4343,10540
4914,47,1725,7773,10370
4915,69,2316,1330,10200
4916,196,394,7460,10595
4917,120,1719,9660,10308
4918,197,942,3070,10383
4919,94,404,306,10346
4920,23,885,6858,10126
4921,55,1259,7078,10078
4922,41,801,4422,10039
4923,186,1426,2872,10395
4924,171,1758,7771,10320
4925,119,2051,3089,10133
4926,58,1970,4722,10002
4927,52,970,7785,10302
4928,199,2650,6633,10107
4929,38,2340,3978,10389
4930,37,498,1733,10189
4931,84,1946,4815,10307
4932,142,1179,6408,10041
4933,196,1227,5849,10097
4934,60,223,5874,10447
4935,83,1896,4505,10346
4936,12,2858,2639,10563
4937,31,1120,13,10067
4938,99,1787,3955,10399
4939,155,2180,6380,10386
4940,91,1962,1290,10388
4941,169,941,586,10401
4942,198,1321,4767,10046
4943,35,1747,1283,10562
4944,154,1131,4358,10434
4945,66,66,8064,10426
4946,57,2251,2088,10367
4947,25,1062,9758,10240
4948,48,954,8869,10477
4949,90,596,3484,10423
4950,41,2407,9982,10314
4951,62,2450,6318,10179
4952,56,761,8567,10456
4953,76,1102,1642,10533
4954,179,1716,507,10345
4955,150,765,9094,10021
4956,131,1964,2217,10559
4957,173,1793,4915,10030
4958,76,646,7012,10582
4959,47,263,9554,10447
4960,84,1068,8944,10513
4961,156,1436,3904,10559
4962,52,2196,3523,10510
4963,155,1609,5335,10576
4964,72,669,7718,10206
4965,35,2244,298,10078
4966,198,2846,1949,10020
4967,91,1595,9046,10139
4968,95,2932,8842,10247
4969,160,1988,8308,10329
4970,183,852,9281,10164
4971,70,538,3524,10048
4972,105,703,2754,10272
4973,57,819,7709,10238
4974,96,1008,3022,10035
4975,123,1267,6143,10026
4976,89,824,3484,10497
4977,61,2264,9648,10507
4978,191,1893,2286,10231
4979,2,1016,1744,10260
4980,171,1543,6993,10459
4981,22,495,443,10523
4982,90,243,4923,10315
4983,140,2224,7187,10192
4984,58,1302,2859,10376
4985,3,2577,5368,10378
4986,128,1167,3166,10072
4987,102,2507,7595,10272
4988,196,1916,4797,10346
4989,164,704,4684,10138
4990,191,414,5329,10486
4991,112,2145,8878,10196
4992,82,2168,4295,10119
4993,157,2070,7536,10529
4994,169,173,1765,10365
4995,8,60,4108,10360
4996,6,670,2672,10241
4997,60,903,3475,10331
4998,19,1628,5560,10106
4999,167,891,1217,10118
5000,14,2302,8053,10213
5001,58,613,4330,10491
5002,109,599,3369,10154
5003,141,1635,2838,10190
5004,23,2789,3180,10317
5005,177,2615,6144,10551
5006,170,2365,5241,10367
5007,200,2428,971,10041
5008,113,283,2086,10429
5009,187,2197,39,10067
5010,83,2066,7513,10041
5011,140,1684,6960,10435
5012,134,446,1047,10006
5013,29,2299,6037,10050
5014,91,1303,7534,10151
5015,113,1461,8056,10411
5016,85,2306,7348,10523
5017,79,2108,4213,10516
5018,52,962,2605,10169
5019,35,997,3029,10072
5020,44,376,9286,10447
5021,50,315,2474,10502
5022,42,2955,3664,10003
5023,3,1557,4969,10237
5024,127,2336,3821,10051
5025,63,886,6878,10004
5026,169,753,3029,10273
5027,22,2265,7978,10217
5028,121,1399,1099,10314
5029,123,749,4030,10533
5030,82,793,6042,10167
5031,136,1834,3870,10591
5032,159,2327,3940,10470
5033,110,2694,6839,10137
5034,76,1066,986,10335
5035,189,1353,1567,10593
5036,70,2806,2039,10380
5037,53,1437,3782,10583
5038,50,448,3197,10138
5039,159,240,2012,10083
5040,53,124,8104,10309
5041,74,1368,6821,10463
5042,9,2574,2011,10582
5043,181,2939,1910,10052
5044,158,1185,8135,10566
5045,93,1766,3528,10434
5046,116,2947,6702,10127
5047,54,1365,9747,10413
5048,37,2625,4126,10109
5049,10,1301,630,10175
5050,127,586,8440,10200
5051,67,2070,3840,10276
5052,155,2383,5410,10565
5053,126,2645,3461,10468
5054,151,340,5911,10028
5055,19,2714,1155,10158
5056,193,2271,4416,10052
5057,83,1263,2135,10357
5058,26,1707,4168,10108
5059,67,543,7641,10481
5060,135,1331,6232,10344
5061,95,86,9306,10551
5062,56,545,4600,10545
5063,25,1147,9741,10241
5064,69,666,7616,10228
5065,86,304,6068,10168
5066,148,511,6813,10261
5067,98,2136,9622,10568
5068,50,2074,6918,10102
5069,112,1671,3009,10421
5070,12,2397,303,10375
5071,141,419,9073,10323
5072,81,2319,6771,10289
5073,91,1579,4424,10015
5074,53,1178,92,10289
5075,101,384,187,10140
5076,15,1523,5939,10213
5077,199,1900,5895,10230
5078,142,363,4608,10014
5079,109,2300,2359,10367
5080,160,1135,5509,10317
5081,44,2417,5459,10500
5082,27,1065,7898,10203
5083,183,1059,6644,10226
5084,167,774,8549,10393
5085,95,706,6716,10307
5086,45,1671,4589,10074
5087,111,2510,6282,10260
5088,88,1210,1005,10450
5089,46,2174,8884,10482
5090,98,1394,7275,10219
5091,36,1231,6272,10386
5092,67,1618,7554,10284
5093,155,2834,9032,10547
5094,143,2344,1888,10347
5095,195,1079,9055,10395
5096,148,2252,6163,10206
5097,147,2515,3430,10478
5098,29,1808,827,10168
5099,69,1802,4041,10056
5100,158,309,4288,10600
5101,131,146,102,10139
5102,93,2074,5695,10116
5103,82,834,536,10098
5104,140,230,633,10392
5105,85,2952,6533,10548
5106,113,2265,5446,10240
5107,45,246,5133,10406
5108,127,188,6554,10364
5109,108,1499,6021,10259
5110,91,2757,9727,10521
5111,86,263,3226,10568
5112,166,2836,142,10437
5113,121,327,5881,10541
5114,92,2199,1045,10450
5115,32,2827,5608,10598
5116,141,233,5369,10050
5117,40,2776,2003,10368
5118,35,1123,1611,10353
5119,43,1373,9305,10353
5120,129,1480,4694,10551
5121,180,1784,3676,10379
